entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
19690,19692,SHORT,2025-07-01 07:05:00,2025-07-01 07:15:00,106931.20948,106867.6716038005,0.07919500583899333,5.0318824766173424,-1.7408389777033868,0.0005941939356011191,2,TAKE_PROFIT,0.8933944035383076,RANGING
19825,19826,LONG,2025-07-01 18:20:00,2025-07-01 18:25:00,105976.09098,105779.23991999999,0.044850502801723445,-8.828869018052268,-12.627802242776397,-0.001857504444442577,1,REGIME_EXIT,0.8124227411591036,RANGING
19881,19883,LONG,2025-07-01 23:00:00,2025-07-01 23:10:00,105596.11499999999,105350.35355729506,0.05731991556912512,-14.087025145992774,-18.92359865291648,-0.0023273720127385995,2,STOP_LOSS,0.8303355294270379,RANGING
19905,19906,LONG,2025-07-02 01:00:00,2025-07-02 01:05:00,105357.16722,105334.4289,0.0598347730006291,-1.3605422156159055,-6.403215746408076,-0.00021582129246625756,1,REGIME_EXIT,0.8305718216455519,RANGING
19927,19930,SHORT,2025-07-02 02:50:00,2025-07-02 03:05:00,105818.73202,105968.48946,0.053235358180804375,-7.972390958640386,-12.482218396082445,-0.001415226181047952,3,REGIME_EXIT,0.8850271724352462,RANGING
20133,20134,SHORT,2025-07-02 20:00:00,2025-07-02 20:05:00,109599.87564,109405.75857446309,0.03773684271563127,7.325365170586109,4.019532701710802,0.0017711431185790532,1,TAKE_PROFIT,0.9257643227540232,RANGING
20137,20138,LONG,2025-07-02 20:20:00,2025-07-02 20:25:00,109244.44452,109368.276969,0.035052375071783215,4.340621448405259,1.2754634047669748,0.0011335354355463208,1,TAKE_PROFIT,0.8120620067227905,RANGING
20145,20148,LONG,2025-07-02 21:00:00,2025-07-02 21:15:00,109114.41852,109280.98863830372,0.042409356215565526,7.064131482011196,3.3593280348032075,0.0015265637718922089,3,TAKE_PROFIT,0.8482462940184934,RANGING
20156,20157,SHORT,2025-07-02 21:55:00,2025-07-02 22:00:00,109445.00662,109316.18738886053,0.050851324514071816,6.550628526326255,2.100909939274098,0.0011770224619450699,1,TAKE_PROFIT,0.873782306352113,RANGING
20167,20173,LONG,2025-07-02 22:50:00,2025-07-02 23:20:00,109118.91942,108928.11002,0.05371716302689405,-10.249739646864526,-14.934886778047906,-0.001748637184222703,6,REGIME_EXIT,0.806327844945263,RANGING
20233,20234,SHORT,2025-07-03 04:20:00,2025-07-03 04:25:00,108853.12501999999,108918.2793,0.0604128633134049,-3.9361566119234603,-9.198634245024417,-0.0005985522233563017,1,REGIME_EXIT,0.9244057605344538,RANGING
20326,20331,LONG,2025-07-03 12:05:00,2025-07-03 12:30:00,109521.9,109273.61532101368,0.05642769693033892,-14.010132618286024,-18.94858342958662,-0.002266986593423878,5,STOP_AND_TP_SAME_BAR_STOP_PRIORITY,0.8064692097219577,RANGING
20383,20384,SHORT,2025-07-03 16:50:00,2025-07-03 16:55:00,109590.77746,109333.33717069348,0.03007577721945334,7.742716788494287,5.108991628654766,0.002349105419938067,1,TAKE_PROFIT,0.8713925915821455,RANGING
20388,20400,SHORT,2025-07-03 17:15:00,2025-07-03 18:15:00,109503.19498000001,109406.07684,0.029370041674688433,2.852363819168828,0.2806140446371881,0.0008868977751540349,12,TIME_EXIT,0.8103845410747375,RANGING
20410,20422,SHORT,2025-07-03 19:05:00,2025-07-03 20:05:00,109737.24816,109858.86738,0.04255064724204041,-5.174976528071817,-8.912559267297773,-0.0011082765609601306,12,TIME_EXIT,0.921288091869839,RANGING
20434,20435,SHORT,2025-07-03 21:05:00,2025-07-03 21:10:00,109929.40972,109842.4359150687,0.06477235633216948,5.633498284574882,-0.060557834326403714,0.0007911786768693827,1,TAKE_PROFIT,0.8479786620061087,RANGING
20441,20445,LONG,2025-07-03 21:40:00,2025-07-03 22:00:00,109681.63193999999,109775.945419,0.05689384600315452,5.365856550247976,0.3715423060526497,0.0008598839872440725,4,TAKE_PROFIT,0.8355714497762894,RANGING
20461,20464,LONG,2025-07-03 23:20:00,2025-07-03 23:35:00,109577.21106,109501.0954,0.06684132121264519,-5.087671279372211,-10.945064660498282,-0.000694630382208925,3,REGIME_EXIT,0.8680301750791696,RANGING
20486,20488,SHORT,2025-07-04 01:25:00,2025-07-04 01:35:00,109633.96882,109549.95060899999,0.06223466155884304,5.228844926364609,-0.22748989155720611,0.0007663519975085979,2,TAKE_PROFIT,0.8255351741104571,RANGING
20607,20611,SHORT,2025-07-04 11:30:00,2025-07-04 11:50:00,109022.29118000001,108946.72998899998,0.0687547297050128,5.1951892633958945,-0.7993711904204295,0.000693080196556091,4,TAKE_PROFIT,0.8441715654310459,RANGING
20696,20697,LONG,2025-07-04 18:55:00,2025-07-04 19:00:00,107593.61442,107330.19634425676,0.05252543030156765,-13.836147777624264,-18.351734034602377,-0.0024482686743374973,1,STOP_LOSS,0.8173864720754779,RANGING
20714,20715,SHORT,2025-07-04 20:25:00,2025-07-04 20:30:00,107643.9669,107760.44777999999,0.058886636564167656,-6.859167247233733,-11.932943839865102,-0.0010820939004245137,1,REGIME_EXIT,0.8041275603953494,RANGING
20730,20733,SHORT,2025-07-04 21:45:00,2025-07-04 22:00:00,107782.9391,107898.27534,0.07622270209854398,-8.791239862685382,-15.367161845290305,-0.0010700788173254557,3,REGIME_EXIT,0.8334121612579682,RANGING
20766,20771,SHORT,2025-07-05 00:45:00,2025-07-05 01:10:00,108118.57196,108062.79090056013,0.08204406131732189,4.5765046610303735,-2.5180541350472296,0.0005159248631263194,5,TAKE_PROFIT,0.8543927324559503,RANGING
20794,20795,SHORT,2025-07-05 03:05:00,2025-07-05 03:10:00,108090.8775,108082.6122,0.0766780059728861,0.6337667227676276,-5.996534130990866,7.646621242388485e-05,1,REGIME_EXIT,0.8993746453945258,RANGING
20834,20844,SHORT,2025-07-05 06:25:00,2025-07-05 07:15:00,108147.16624,108095.33056416395,0.08482271377957196,4.396842695012838,-2.940067470347003,0.00047930683381039224,10,TAKE_PROFIT,0.8724194451458921,RANGING
20849,20851,LONG,2025-07-05 07:40:00,2025-07-05 07:50:00,108012.69822,107940.30761999999,0.09459241168011708,-6.847601436971948,-15.01860768976235,-0.0006702045332907837,2,REGIME_EXIT,0.8201214665954389,RANGING
20862,20863,LONG,2025-07-05 08:45:00,2025-07-05 08:50:00,107931.582,107937.10826,0.10656155178928609,0.5888868411909246,-8.612434205539614,5.1201510230793515e-05,1,REGIME_EXIT,0.8044389886343034,RANGING
20943,20950,LONG,2025-07-05 15:30:00,2025-07-05 16:05:00,108080.91186000001,107962.82309595625,0.1300309849859195,-15.355198304379647,-26.592150166923616,-0.001092595926621355,7,STOP_LOSS,0.8069224119016288,RANGING
21030,21035,SHORT,2025-07-05 22:45:00,2025-07-05 23:10:00,108099.27582,108199.03547999999,0.10840145207449366,-10.814092002457356,-20.1929124129297,-0.0009228522507968461,5,REGIME_EXIT,0.9245586182497341,RANGING
21048,21050,LONG,2025-07-06 00:15:00,2025-07-06 00:25:00,108098.71542000001,108110.54088994507,0.1312189794029267,1.5517260971511047,-9.79657708303161,0.00010939510149696698,2,TAKE_PROFIT,0.8500204228113372,RANGING
21063,21064,LONG,2025-07-06 01:30:00,2025-07-06 01:35:00,108053.6064,108058.09556591041,0.145671167868696,0.6539420409247785,-11.938555565261515,4.154572956857129e-05,1,TAKE_PROFIT,0.8877845425013415,RANGING
21139,21142,LONG,2025-07-06 07:50:00,2025-07-06 08:05:00,108035.20272,107977.30021999999,0.15689988887312661,-9.08489581547795,-22.641830898074723,-0.0005359595626444071,3,REGIME_EXIT,0.8020248541090126,RANGING
21187,21190,SHORT,2025-07-06 11:50:00,2025-07-06 12:05:00,107992.79712,108031.00188,0.1375570316751261,-5.255333381459662,-17.14157040610929,-0.0003537713719697499,3,REGIME_EXIT,0.833882097320933,RANGING
21256,21257,SHORT,2025-07-06 17:35:00,2025-07-06 17:40:00,108854.02484,108918.47933999999,0.06827706947794789,-4.400764374665883,-10.348311733979706,-0.0005921186662113003,1,REGIME_EXIT,0.8444021927337302,RANGING
21338,21342,LONG,2025-07-07 00:25:00,2025-07-07 00:45:00,108977.99123999999,108842.92706,0.042575589041674154,-5.7504370219301375,-9.45997858281849,-0.0012393711653441804,4,REGIME_EXIT,0.8349827233762377,RANGING
21358,21359,SHORT,2025-07-07 02:05:00,2025-07-07 02:10:00,109148.166,109429.24514297,0.047400006983761775,-13.32315333976796,-17.4673816656357,-0.002575207200183317,1,STOP_LOSS,0.8944013489981343,RANGING
21406,21407,LONG,2025-07-07 06:05:00,2025-07-07 06:10:00,109009.2975,109070.86646300001,0.07444817812930947,4.58369712466179,-1.910571232612786,0.0005648046947556234,1,TAKE_PROFIT,0.8231655949683586,RANGING
21445,21448,LONG,2025-07-07 09:20:00,2025-07-07 09:35:00,108757.84722000001,108834.62173381205,0.0673167337918897,5.168209508286666,-0.6908362147868505,0.0007059216026659154,3,TAKE_PROFIT,0.8454264060459057,RANGING
21464,21470,LONG,2025-07-07 10:55:00,2025-07-07 11:25:00,108673.53036,108733.07903400001,0.07314145744071623,4.35547680502246,-2.005097702306209,0.0005479593218582277,6,TAKE_PROFIT,0.8262185088205366,RANGING
21478,21480,LONG,2025-07-07 12:05:00,2025-07-07 12:15:00,108555.50676,108362.77226618318,0.07159320821222126,-13.79848074550498,-20.010430951648278,-0.0017754464934048122,2,STOP_LOSS,0.9154511394126646,RANGING
21590,21591,LONG,2025-07-07 21:25:00,2025-07-07 21:30:00,107784.65262000001,107893.78326645892,0.054354109168083864,5.931699071211391,1.2424953714617244,0.0010124878060669697,1,TAKE_PROFIT,0.8411917909349838,RANGING
21595,21597,SHORT,2025-07-07 21:50:00,2025-07-07 22:00:00,108129.56976,107996.21150341247,0.04751676676443828,6.336753174381579,2.2289138383513487,0.001233319034594537,2,TAKE_PROFIT,0.8644860960611107,RANGING
21612,21620,SHORT,2025-07-07 23:15:00,2025-07-07 23:55:00,108128.27002,108225.54078,0.060114667122438875,-5.847399358146608,-11.049814284911857,-0.0008995867591519562,8,REGIME_EXIT,0.8122764344778975,RANGING
21729,21732,LONG,2025-07-08 09:00:00,2025-07-08 09:15:00,108229.74162,108278.78857449257,0.08413277661826397,4.126456466129778,-3.159729056590985,0.00045317445794871235,3,TAKE_PROFIT,0.8091289819250028,RANGING
21856,21859,LONG,2025-07-08 19:35:00,2025-07-08 19:50:00,108808.45734,108688.55794,0.04934179679620808,-5.916051830787014,-10.208729243478023,-0.0011019308878292271,3,REGIME_EXIT,0.9451240441592018,RANGING
21873,21874,LONG,2025-07-08 21:00:00,2025-07-08 21:05:00,108599.81562000001,108676.02488694288,0.06705924010393842,5.110535530066891,-0.7176055728691537,0.0007017439809431192,1,TAKE_PROFIT,0.8085318670536068,RANGING
21878,21879,LONG,2025-07-08 21:25:00,2025-07-08 21:30:00,108591.91403999999,108660.3398719817,0.07117884125307332,4.870471432236054,-1.3150340449932747,0.0006301190340609668,1,TAKE_PROFIT,0.8189945624920224,RANGING
21883,21887,SHORT,2025-07-08 21:50:00,2025-07-08 22:10:00,108875.42056,108784.55379416738,0.06046697512828081,5.494438469588095,0.22994236730982376,0.0008345939364940515,4,TAKE_PROFIT,0.8472548306808542,RANGING
21901,21902,SHORT,2025-07-08 23:20:00,2025-07-08 23:25:00,108885.21860000001,108872.06005799999,0.08377811141899023,1.102397797789073,-6.194919623693339,0.00012084782644702542,1,TAKE_PROFIT,0.8063334453223892,RANGING
21905,21908,SHORT,2025-07-08 23:40:00,2025-07-08 23:55:00,108890.41756,108870.22469099998,0.0770762671367629,1.5563909653032335,-5.15728000830122,0.0001854421119185617,3,TAKE_PROFIT,0.800198745252589,RANGING
21910,21911,LONG,2025-07-09 00:05:00,2025-07-09 00:10:00,108825.7608,108840.272591,0.08236997465917867,1.1953358569290644,-5.976322404903178,0.00013334885870145164,1,TAKE_PROFIT,0.8073288400271236,RANGING
21912,21919,LONG,2025-07-09 00:15:00,2025-07-09 00:50:00,108799.15547999999,108838.02304100001,0.07537087941111124,2.9294822531365887,-3.6319199619357234,0.00035724138508745845,7,TAKE_PROFIT,0.8816094942370546,RANGING
21922,21923,SHORT,2025-07-09 01:05:00,2025-07-09 01:10:00,108946.80628,109076.21088,0.07627883346339308,-9.870831932796568,-16.52304849965022,-0.001187777819456374,1,REGIME_EXIT,0.8488653023328242,RANGING
21945,21947,LONG,2025-07-09 03:00:00,2025-07-09 03:10:00,108599.21549999999,108425.07031612915,0.07922394022122906,-13.796467636798795,-20.67387525521957,-0.0016035583965230888,2,STOP_LOSS,0.8441549402894439,RANGING
22018,22023,LONG,2025-07-09 09:05:00,2025-07-09 09:30:00,108618.31932000001,108530.2896,0.08778062498482632,-7.7273038388397834,-15.351880081073077,-0.0008104500286057815,5,REGIME_EXIT,0.8024088402960494,RANGING
22183,22186,SHORT,2025-07-09 22:50:00,2025-07-09 23:05:00,111327.82998000001,111357.86712000001,0.033655178174093955,-1.0109052985402167,-4.0087160236293435,-0.00026980800762393844,3,REGIME_EXIT,0.8146354524328207,RANGING
22203,22208,LONG,2025-07-10 00:30:00,2025-07-10 00:55:00,111122.22,110848.85157161769,0.04779571200850301,-13.065838675177945,-17.309544839600285,-0.002460069897652418,5,STOP_LOSS,0.8638047448931637,RANGING
22220,22225,SHORT,2025-07-10 01:55:00,2025-07-10 02:20:00,111255.44446,111408.67727999999,0.05720284804819901,-8.765353718456467,-13.86016248712803,-0.001377306258976678,5,REGIME_EXIT,0.8268367723403063,RANGING
22239,22251,LONG,2025-07-10 03:30:00,2025-07-10 04:30:00,111030.80172,111035.88838,0.05957455527176172,0.30303550731870993,-4.988774214033143,4.581305296550503e-05,12,TIME_EXIT,0.8151342797007725,RANGING
22335,22336,SHORT,2025-07-10 11:30:00,2025-07-10 11:35:00,111088.97776,111024.94412879678,0.071531694364449,4.580434136274286,-1.7748399335811182,0.000576417503287825,1,TAKE_PROFIT,0.8332697443349345,RANGING
22359,22360,SHORT,2025-07-10 13:30:00,2025-07-10 13:35:00,110964.8026,110884.73890942596,0.06346645672609391,5.081358753148642,-0.5506429772160617,0.0007215233001643654,1,TAKE_PROFIT,0.8668375705971224,RANGING
22513,22514,SHORT,2025-07-11 02:20:00,2025-07-11 02:25:00,116136.56804,116264.74829999999,0.030757747728355083,-3.942536100834771,-6.801792524724117,-0.001103702840227254,1,REGIME_EXIT,0.8194060666919262,RANGING
22648,22649,LONG,2025-07-11 13:35:00,2025-07-11 13:40:00,117390.37337999999,117623.13877019142,0.030051727146230032,6.99500199511865,4.169977217992742,0.0019828320115990667,1,TAKE_PROFIT,0.9330636930970546,RANGING
22650,22651,LONG,2025-07-11 13:45:00,2025-07-11 13:50:00,117438.68303999999,117711.74151138954,0.026489361683892973,7.233144609488769,4.741550751063672,0.0023251152373408926,1,TAKE_PROFIT,0.8111537680595543,RANGING
22672,22673,LONG,2025-07-11 15:35:00,2025-07-11 15:40:00,117451.28556,117386.81794000001,0.021418273069924477,-1.3807850893280347,-3.39271574052251,-0.0005488881598240363,1,REGIME_EXIT,0.9326641712266996,RANGING
22717,22718,SHORT,2025-07-11 19:20:00,2025-07-11 19:25:00,117940.70714,117901.07549999999,0.028089448778661284,1.113230921794537,-1.536635347539242,0.0003360302050161752,1,REGIME_EXIT,0.9980351565860864,RANGING
22737,22741,LONG,2025-07-11 21:00:00,2025-07-11 21:20:00,117643.0239,117827.8917842511,0.035826804887004605,6.623225618937507,3.2487573978239164,0.001571430911264598,4,TAKE_PROFIT,0.9121680733615926,RANGING
22745,22754,LONG,2025-07-11 21:40:00,2025-07-11 22:25:00,117529.80126000001,117174.6642047242,0.0359662025235686,-12.77293125367326,-16.149502588909332,-0.0030216766425918288,9,STOP_LOSS,0.8504886337249634,RANGING
22780,22781,LONG,2025-07-12 00:35:00,2025-07-12 00:40:00,117437.4828,117178.94720072254,0.05062913232146879,-13.089433065628583,-17.840803577347465,-0.002201474291796185,1,STOP_LOSS,0.801880153794524,RANGING
22808,22810,LONG,2025-07-12 02:55:00,2025-07-12 03:05:00,117549.60522,117599.95530400002,0.06451856950404128,3.2485153940895883,-2.8200899117153955,0.0004283305240012248,2,TAKE_PROFIT,0.80596605640286,RANGING
22812,22818,SHORT,2025-07-12 03:15:00,2025-07-12 03:45:00,117725.65016,117658.32855146141,0.06733419747434835,4.533046483628455,-1.8067100383136854,0.0005718516605947607,6,TAKE_PROFIT,0.8233100931639749,RANGING
22822,22823,SHORT,2025-07-12 04:05:00,2025-07-12 04:10:00,117821.9309,117751.45053593484,0.06566723339014346,4.62825051648955,-1.55953037121398,0.000598193931526938,1,TAKE_PROFIT,0.831257845571587,RANGING
22834,22836,LONG,2025-07-12 05:05:00,2025-07-12 05:15:00,117579.21114,117510.4932,0.061382457795611786,-4.218076051851522,-9.990229593784683,-0.000584439539385757,2,REGIME_EXIT,0.8457420838412532,RANGING
22850,22851,SHORT,2025-07-12 06:25:00,2025-07-12 06:30:00,117753.24464,117928.78104,0.06738567435252135,-11.828638687413742,-18.181275580699765,-0.0014907139122718378,1,REGIME_EXIT,0.8839273122047775,RANGING
22890,22891,SHORT,2025-07-12 09:45:00,2025-07-12 09:50:00,117988.19764,118199.30605307588,0.06290603595631868,-13.279993423632854,-19.223041263532767,-0.0017892333072160886,1,STOP_LOSS,0.8562090961728207,RANGING
23001,23004,SHORT,2025-07-12 19:00:00,2025-07-12 19:15:00,117436.60798000002,117621.33354067768,0.0729176016695522,-13.469744851678294,-20.325689391306163,-0.0015729810648917875,3,STOP_LOSS,0.8254881408922919,RANGING
23020,23023,LONG,2025-07-12 20:35:00,2025-07-12 20:50:00,117352.06572,117185.4047260518,0.08179141725019341,-13.631438895349225,-21.304699737772395,-0.001420179465318069,3,STOP_LOSS,0.8675456091596446,RANGING
23051,23058,LONG,2025-07-12 23:10:00,2025-07-12 23:45:00,117274.15014,117342.29939855025,0.06598530108431155,4.4968493441112685,-1.6956454807421029,0.0005811106579659797,7,TAKE_PROFIT,0.8445279319928155,RANGING
23070,23071,SHORT,2025-07-13 00:45:00,2025-07-13 00:50:00,117386.71796,117322.94489699998,0.062462446468516196,3.9834215337717542,-1.8807943669677836,0.0005432732434153755,1,TAKE_PROFIT,0.8014258902314187,RANGING
23081,23082,SHORT,2025-07-13 01:40:00,2025-07-13 01:45:00,117473.70056,117606.91668,0.05865728820936528,-7.814096344973232,-13.329772952126099,-0.0011340080321378557,1,REGIME_EXIT,1.0,RANGING
23162,23164,LONG,2025-07-13 08:25:00,2025-07-13 08:35:00,117798.85506,117746.54598000001,0.08899110603641078,-4.655042884946365,-13.039621189082181,-0.00044405423103092604,2,REGIME_EXIT,0.836781468840799,RANGING
23195,23197,SHORT,2025-07-13 11:10:00,2025-07-13 11:20:00,117826.43000000001,117956.80889146429,0.10873076106784604,-14.176196096093168,-24.430952500777437,-0.0011065334956196088,2,STOP_LOSS,0.9120793533019537,RANGING
23282,23283,SHORT,2025-07-13 18:25:00,2025-07-13 18:30:00,118876.22,118978.59096,0.04060704019988805,-4.15698168802114,-8.020413636176936,-0.0008611559149508639,1,REGIME_EXIT,0.9078477794647551,RANGING
23516,23517,SHORT,2025-07-14 13:55:00,2025-07-14 14:00:00,122041.38684,121785.867303,0.02453240675714063,6.268509216080249,3.875841465235137,0.002093712171060413,1,TAKE_PROFIT,0.8155985568393441,RANGING
23577,23578,LONG,2025-07-14 19:00:00,2025-07-14 19:05:00,119629.32108,119856.85875495063,0.02955850912214167,6.725674440659383,3.894132668148084,0.0019020226220165346,1,TAKE_PROFIT,0.8061067477495122,RANGING
23596,23597,SHORT,2025-07-14 20:35:00,2025-07-14 20:40:00,120055.4841,120224.24003999999,0.02700778190513275,-4.557723622715349,-7.153492577034782,-0.0014056495733208091,1,REGIME_EXIT,0.8257915611483505,RANGING
23629,23633,LONG,2025-07-14 23:20:00,2025-07-14 23:40:00,119830.36128,119784.93822,0.040810011604908915,-1.8537156057305142,-5.765196867054004,-0.0003790613623692898,4,REGIME_EXIT,0.8657150747055137,RANGING
23766,23771,SHORT,2025-07-15 10:45:00,2025-07-15 11:10:00,117141.567,116970.24127025984,0.03670540040548987,6.2885795098752375,2.8513124449899725,0.0014625528249947164,5,TAKE_PROFIT,0.8225441696290915,RANGING
23859,23860,LONG,2025-07-15 18:30:00,2025-07-15 18:35:00,116870.06933999999,116369.21559401102,0.024173201245366465,-12.107238396286862,-14.36249446550095,-0.004285560441757526,1,STOP_LOSS,0.9743867390106142,RANGING
23892,23896,SHORT,2025-07-15 21:15:00,2025-07-15 21:35:00,116924.91034,117412.28356771084,0.024813561970823662,-12.093465788723172,-14.419361981962334,-0.004168258297514429,4,STOP_LOSS,1.0,RANGING
23928,23929,LONG,2025-07-16 00:15:00,2025-07-16 00:20:00,117455.58642,117642.77232545124,0.034218145273226086,6.405154505830603,3.187302588611053,0.0015936739252391833,1,TAKE_PROFIT,0.8041635942240379,RANGING
23980,23985,SHORT,2025-07-16 04:35:00,2025-07-16 05:00:00,117591.77694000001,117913.02737987787,0.03860253708018177,-12.401082017409589,-16.037515193937203,-0.002731912453723438,5,STOP_LOSS,0.8824175123646295,RANGING
24077,24079,SHORT,2025-07-16 12:40:00,2025-07-16 12:50:00,118945.50614000001,118851.225492,0.04050775482354974,3.819097373789982,-0.03394730732622264,0.0007926373266178315,2,TAKE_PROFIT,0.8542658557147217,RANGING
24081,24082,LONG,2025-07-16 13:00:00,2025-07-16 13:05:00,118603.01586,118534.68832,0.03886158017815917,-2.6553161740863156,-6.341534535788581,-0.00057610288831654,1,REGIME_EXIT,1.0,RANGING
24189,24190,LONG,2025-07-16 22:00:00,2025-07-16 22:05:00,119278.55094,119155.1642,0.026089479940834916,-3.2190958781950583,-5.707340529540568,-0.0010344419765970184,1,REGIME_EXIT,0.8472300156112256,RANGING
24283,24288,SHORT,2025-07-17 05:50:00,2025-07-17 06:15:00,118584.2784,118425.469324365,0.038285360367429994,6.080062690304395,2.450461249416001,0.001339208517163767,5,TAKE_PROFIT,0.9352422624371004,RANGING
24323,24325,SHORT,2025-07-17 09:10:00,2025-07-17 09:20:00,118556.284,118913.732244697,0.03427380495825011,-12.251111421414073,-15.506711829495366,-0.0030150088433693392,2,STOP_LOSS,0.8929964570742368,RANGING
24452,24453,LONG,2025-07-17 19:55:00,2025-07-17 20:00:00,119123.92002,118704.42945468557,0.028835357602622458,-12.096160461768068,-14.839306663825678,-0.003521463743335583,1,STOP_LOSS,0.9619953024577511,RANGING
24515,24516,SHORT,2025-07-18 01:10:00,2025-07-18 01:15:00,119895.91601999999,120133.62192,0.02571511667352679,-6.112634952486087,-8.581589981774018,-0.0019826021426815185,1,REGIME_EXIT,0.8433475227022872,RANGING
24538,24545,LONG,2025-07-18 03:05:00,2025-07-18 03:40:00,119984.09202,120193.77143699999,0.025650510975365026,5.3783841870664375,2.9141102180090366,0.0017475601429316223,7,TAKE_PROFIT,0.8001588252215205,RANGING
24551,24555,LONG,2025-07-18 04:10:00,2025-07-18 04:30:00,119915.17824,120112.48269799998,0.0305209062020419,6.021910855862232,3.0915661657085467,0.0016453668409273105,4,TAKE_PROFIT,0.8183231828488081,RANGING
24559,24562,SHORT,2025-07-18 04:50:00,2025-07-18 05:05:00,120385.71804,120195.95184210455,0.03332876974701326,6.324673915423824,3.1173574830827766,0.001576318196087046,3,TAKE_PROFIT,0.8107851727387255,RANGING
24579,24582,LONG,2025-07-18 06:30:00,2025-07-18 06:45:00,120177.83076,120379.19605011426,0.03191840593943425,6.427259071978999,3.3559803386555607,0.0016755610318545176,3,TAKE_PROFIT,0.857511412378352,RANGING
24588,24589,LONG,2025-07-18 07:15:00,2025-07-18 07:20:00,120105.31626,119789.0374,0.03185297289464127,-10.074421954728226,-13.130961292612014,-0.0026333460486905992,1,REGIME_EXIT,0.8226711145932063,RANGING
24632,24633,SHORT,2025-07-18 10:55:00,2025-07-18 11:00:00,119124.77028000001,119139.42312,0.03175863650156595,-0.46535421927545295,-3.4921325830872165,-0.00012300414066322254,1,REGIME_EXIT,0.9189176287538383,RANGING
24706,24709,LONG,2025-07-18 17:05:00,2025-07-18 17:20:00,117366.4686,117693.35661999999,0.02064721219662074,6.749326313473173,4.807994277386003,0.002785190897359917,3,TAKE_PROFIT,0.9539686474698048,RANGING
24734,24737,SHORT,2025-07-18 19:25:00,2025-07-18 19:40:00,117798.4356,117545.729445,0.026382231851601528,6.666952371536557,4.183390640681051,0.002145242029003589,3,TAKE_PROFIT,0.9082388399406877,RANGING
24801,24803,LONG,2025-07-19 01:00:00,2025-07-19 01:10:00,117736.64262,117843.346616,0.0486990003524126,5.1963779388076645,0.6073739472775364,0.0009062938574220111,2,TAKE_PROFIT,0.9648170930692479,RANGING
24822,24831,SHORT,2025-07-19 02:45:00,2025-07-19 03:30:00,118095.57616,118266.74862,0.04858175341152729,-8.315858242564596,-12.909016713859511,-0.0014494400685093503,9,REGIME_EXIT,0.8174393607822704,RANGING
24847,24857,LONG,2025-07-19 04:50:00,2025-07-19 05:40:00,118119.51917999999,118207.07497464602,0.055754458322959846,4.881625903525831,-0.3888785942350719,0.0007412474691215735,10,TAKE_PROFIT,0.8938325220748037,RANGING
24878,24879,SHORT,2025-07-19 07:25:00,2025-07-19 07:30:00,118275.44018,118237.47138079086,0.08268399723829159,3.13941208895056,-4.682921081574534,0.0003210201471359211,1,TAKE_PROFIT,0.8407478870595084,RANGING
24935,24936,LONG,2025-07-19 12:10:00,2025-07-19 12:15:00,118257.44676,118067.09233390685,0.0679508484227503,-12.934744754055407,-19.358125927873964,-0.0016096612205696512,1,STOP_LOSS,0.8001117820462899,RANGING
24956,24957,LONG,2025-07-19 13:55:00,2025-07-19 14:00:00,118125.02028,118177.15984000001,0.064561491906863,3.366207780968078,-2.7362007347885076,0.0004413930247497142,1,TAKE_PROFIT,0.8160821374616133,RANGING
24959,24960,LONG,2025-07-19 14:10:00,2025-07-19 14:15:00,118112.91786,118095.57616,0.060950543365971964,-1.0569860378899498,-6.815800461160726,-0.00014682305978216305,1,REGIME_EXIT,0.8216944770772768,RANGING
25013,25014,SHORT,2025-07-19 18:40:00,2025-07-19 18:45:00,117982.09886,117890.33925050196,0.053970954714758726,4.952353728862658,-0.13975054142599586,0.0007777417962950786,1,TAKE_PROFIT,0.8427794252300208,RANGING
25079,25087,LONG,2025-07-20 00:10:00,2025-07-20 00:50:00,117726.0405,117762.00288799999,0.055735698073289604,2.0043887995616774,-3.2456473948956392,0.0003054752189681039,8,TAKE_PROFIT,0.8112780208215554,RANGING
25088,25090,SHORT,2025-07-20 00:55:00,2025-07-20 01:05:00,117885.51818000001,118002.19572,0.053495984950525155,-6.241779923903745,-11.28939816102702,-0.0009897529552513322,2,REGIME_EXIT,0.8609733226125899,RANGING
25107,25110,LONG,2025-07-20 02:30:00,2025-07-20 02:45:00,117792.75383999999,117882.09707891334,0.054771008954898,4.893419338582808,-0.26984040946681365,0.0007584782255342189,3,TAKE_PROFIT,0.8614429472284156,RANGING
25121,25122,SHORT,2025-07-20 03:40:00,2025-07-20 03:45:00,118087.3778,117983.11654822443,0.0498647620663567,5.198962512529655,0.49032289990508904,0.0008829161398787277,1,TAKE_PROFIT,0.9185098971595614,RANGING
25139,25143,LONG,2025-07-20 05:10:00,2025-07-20 05:30:00,117848.16492000001,117785.53818,0.06228497179561702,-3.9007047345518746,-9.771280155223995,-0.0005314188815966755,4,REGIME_EXIT,0.8124162328328443,RANGING
25152,25154,LONG,2025-07-20 06:15:00,2025-07-20 06:25:00,117771.94967999999,117807.06346708281,0.08423485246700035,2.9578046744793656,-4.979780692227058,0.0002981506817050452,2,TAKE_PROFIT,0.8162220384344817,RANGING
