entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
1551,1552,SHORT,2025-10-19 22:10:00,2025-10-19 22:15:00,108904.41476,109170.52974,0.033734450898253804,-8.97724272609974,-11.91989812904961,-0.0024435646671115583,1,REGIME_EXIT,0.8668903803897897,RANGING
1601,1602,SHORT,2025-10-20 02:20:00,2025-10-20 02:25:00,108264.14284,108427.58118,0.017869584178133644,-2.920575174564308,-4.469451575796425,-0.0015096257700163336,1,REGIME_EXIT,1.0,RANGING
1686,1690,LONG,2025-10-20 09:25:00,2025-10-20 09:45:00,110850.06558,110727.65004000001,0.02047925991483899,-2.5069796612751074,-4.322078713082411,-0.0011043343940255993,4,REGIME_EXIT,0.8215433454881502,RANGING
1716,1722,SHORT,2025-10-20 11:55:00,2025-10-20 12:25:00,110934.20872,111031.7019,0.026349709138755357,-2.5689169360124513,-4.908411809434838,-0.0008788378366323371,6,REGIME_EXIT,0.7916725784345593,RANGING
1832,1835,LONG,2025-10-20 21:35:00,2025-10-20 21:50:00,110770.1496,110550.48548,0.025447609175664476,-5.589926675676295,-7.842759085286573,-0.001983062411608418,3,REGIME_EXIT,0.8248229554617292,RANGING
1861,1863,LONG,2025-10-21 00:00:00,2025-10-21 00:10:00,110491.99397999998,110147.01780510457,0.030466319563801064,-10.510154386261556,-13.198977842776062,-0.0031221825443557704,2,STOP_LOSS,0.7862906600058163,RANGING
1955,1957,SHORT,2025-10-21 07:50:00,2025-10-21 08:00:00,108093.57696,107917.449174,0.021768166708373563,3.833979007625001,1.9531133965323006,0.0016294010333767369,2,TAKE_PROFIT,0.8211919927348372,RANGING
1986,1987,LONG,2025-10-21 10:25:00,2025-10-21 10:30:00,107580.11172,107652.35522199998,0.02831034599442554,2.045238537468492,-0.39208370587621877,0.0006715321340064414,1,TAKE_PROFIT,0.7930321863085563,RANGING
1988,1990,SHORT,2025-10-21 10:35:00,2025-10-21 10:45:00,107825.83052,108218.32749670815,0.026498651493532442,-10.400640598054368,-12.690592138253729,-0.0036401015861904007,2,STOP_LOSS,0.9187618550133354,RANGING
2177,2181,SHORT,2025-10-22 02:20:00,2025-10-22 02:40:00,108466.3024,108237.188109,0.016825773710809767,3.8550252142787085,2.39654365681989,0.0021123084859579885,4,TAKE_PROFIT,0.7864973039333037,RANGING
2199,2207,SHORT,2025-10-22 04:10:00,2025-10-22 04:50:00,108388.21802,108541.80402000001,0.023235780088494338,-3.5686905206717294,-5.584905835357198,-0.0014169990318659014,8,TIME_EXIT,0.8777607018232043,RANGING
2260,2262,LONG,2025-10-22 09:15:00,2025-10-22 09:25:00,107967.38916,108121.461382,0.026936918885617826,4.150230946540578,1.8219238108860787,0.0014270255416815151,2,TAKE_PROFIT,1.0,RANGING
2267,2272,LONG,2025-10-22 09:50:00,2025-10-22 10:15:00,107862.26814,108047.95608599999,0.023515208129121567,4.366490697258873,2.3356211533069944,0.0017215282897535304,5,TAKE_PROFIT,0.8498422766817844,RANGING
2278,2281,LONG,2025-10-22 10:45:00,2025-10-22 11:00:00,107808.85746,107394.4652547208,0.02497526782686289,-10.349556312212467,-12.49946056102485,-0.003843767711135931,3,STOP_LOSS,0.7862125029312039,RANGING
2354,2361,LONG,2025-10-22 17:05:00,2025-10-22 17:40:00,108061.70802,107802.9351,0.010422255072041215,-2.6969973779769476,-3.5969159266296624,-0.0023946773074520486,7,REGIME_EXIT,0.8155290047967303,RANGING
2378,2386,SHORT,2025-10-22 19:05:00,2025-10-22 19:45:00,108105.77451999999,107917.489182,0.014510992867792545,2.7322071968277193,1.478322381284923,0.0017416769717990728,8,TAKE_PROFIT,0.7868838320683622,RANGING
2389,2397,LONG,2025-10-22 20:00:00,2025-10-22 20:40:00,107850.66582000001,107810.13365999999,0.015619115265237335,-0.6330764789893081,-1.9804488330978502,-0.00037581742951558745,8,TIME_EXIT,0.9071548037206794,RANGING
2429,2430,SHORT,2025-10-22 23:20:00,2025-10-22 23:25:00,107561.58338000001,107762.64822,0.015309124657062323,-3.0781266997121657,-4.396696901012389,-0.0018692997414295949,1,REGIME_EXIT,0.9020579251359615,RANGING
2561,2563,SHORT,2025-10-23 10:20:00,2025-10-23 10:30:00,109604.77466,109416.56393699998,0.024702230080632517,4.6492245831884675,2.485098383751982,0.001717176314479465,2,TAKE_PROFIT,0.8431907269442361,RANGING
2577,2581,LONG,2025-10-23 11:40:00,2025-10-23 12:00:00,109310.55773999999,108851.78739610956,0.02241384874882308,-10.282809098405608,-12.238752221033327,-0.004196944498093531,4,STOP_LOSS,0.7966538866720272,RANGING
2600,2602,SHORT,2025-10-23 13:35:00,2025-10-23 13:45:00,109245.34656,109489.99362000001,0.018660066257220886,-4.565130349234349,-6.197776725456169,-0.002239427744097432,2,REGIME_EXIT,0.8858673817324189,RANGING
2677,2682,LONG,2025-10-23 20:00:00,2025-10-23 20:25:00,110159.92757999999,109883.81884,0.017310191757908565,-4.779495235434198,-6.303095013697721,-0.002506435380501378,5,REGIME_EXIT,0.8103451966680139,RANGING
2768,2769,LONG,2025-10-24 03:35:00,2025-10-24 03:40:00,110287.65312,110415.74743300001,0.02819818609276877,3.612027275399615,1.122653051359463,0.0011614565128213756,1,TAKE_PROFIT,0.8117924978343578,RANGING
2835,2836,SHORT,2025-10-24 09:10:00,2025-10-24 09:15:00,111165.66242,111306.85692,0.022318323235054532,-3.1512244900121824,-5.137309929030999,-0.0012701269162284936,1,REGIME_EXIT,0.8393732037422748,RANGING
2865,2869,LONG,2025-10-24 11:40:00,2025-10-24 12:00:00,110953.98636,111077.605035,0.024566037618133873,3.0368210203539925,0.8550464497045129,0.0011141436108380411,4,TAKE_PROFIT,0.8193462655604234,RANGING
2873,2875,LONG,2025-10-24 12:20:00,2025-10-24 12:30:00,110884.1724,111023.255907,0.023726603199285545,3.299979182154125,1.1939353827884878,0.0012543134334653068,2,TAKE_PROFIT,0.8155522847784107,RANGING
2930,2934,SHORT,2025-10-24 17:05:00,2025-10-24 17:25:00,110363.62286,110471.98998,0.01740005206073631,-1.885593529671978,-3.4226139937842213,-0.0009819097741786051,4,REGIME_EXIT,0.7806900579931183,RANGING
3003,3006,LONG,2025-10-24 23:10:00,2025-10-24 23:25:00,110862.46806,110936.383285,0.03499387067423545,2.5865798245071647,-0.5180603033571969,0.0006667290228465827,3,TAKE_PROFIT,0.8638501057751169,RANGING
3016,3023,LONG,2025-10-25 00:15:00,2025-10-25 00:50:00,110837.56307999999,110596.05191880862,0.044496145780864124,-10.74631583607717,-14.68749280158546,-0.0021789649147830616,7,STOP_LOSS,0.8900894413953875,RANGING
3050,3051,SHORT,2025-10-25 03:05:00,2025-10-25 03:10:00,111016.19232,110994.849531,0.04809942385350304,1.0265758543269827,-3.2448654265326375,0.00019224933366911287,1,TAKE_PROFIT,0.793986206963502,RANGING
3063,3064,SHORT,2025-10-25 04:10:00,2025-10-25 04:15:00,111064.18272,111272.51119600434,0.05238875787670458,-10.914070088214551,-15.573247378083561,-0.001875748516779309,1,STOP_LOSS,0.8955409725248112,RANGING
3134,3135,LONG,2025-10-25 10:05:00,2025-10-25 10:10:00,111493.39422,111345.82638000001,0.03582609381427385,-5.286779279809352,-8.480162808895459,-0.0013235567993275573,1,REGIME_EXIT,0.813628974279881,RANGING
3160,3166,SHORT,2025-10-25 12:15:00,2025-10-25 12:45:00,111596.1763,111840.14091264305,0.04388230003587073,-10.705728330137093,-14.62768813447117,-0.002186137739945533,6,STOP_LOSS,0.8111148020027666,RANGING
3168,3169,SHORT,2025-10-25 12:55:00,2025-10-25 13:00:00,111687.55802,111776.05073999999,0.04210021281895606,-3.7255623449280675,-7.488708539363241,-0.0007923238861050956,1,REGIME_EXIT,0.8052047108542961,RANGING
3232,3234,SHORT,2025-10-25 18:15:00,2025-10-25 18:25:00,111365.12251999999,111570.2236051852,0.05307822057389091,-10.886400639404663,-15.619605229544382,-0.0018416994526124668,2,STOP_LOSS,0.8122935154433086,RANGING
