entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
5866,5869,SHORT,2025-11-03 21:45:00,2025-11-03 22:00:00,106963.603,106714.82959742482,0.08510442688307195,21.17171784991287,13.897725632522086,0.002325776204221404,3,TAKE_PROFIT,0.8182079187333282,RANGING
5927,5929,LONG,2025-11-04 02:50:00,2025-11-04 03:00:00,106485.69287999999,106451.50544000001,0.10355646462768794,-3.5403304210691005,-12.360739799366723,-0.00032105195613936537,2,REGIME_EXIT,0.8316688792802741,RANGING
5954,5955,LONG,2025-11-04 05:05:00,2025-11-04 05:10:00,106481.19197999999,106618.42795606446,0.13424211937398256,18.422848281252378,6.980070434049384,0.0012888283227544298,1,TAKE_PROFIT,0.8784541138325861,RANGING
6265,6266,SHORT,2025-11-05 07:00:00,2025-11-05 07:05:00,102048.38624,101869.29919125533,0.11161396649083646,19.988615857531617,10.884591174086392,0.0017549228884766433,1,TAKE_PROFIT,0.8170512871059596,RANGING
6281,6282,LONG,2025-11-05 08:20:00,2025-11-05 08:25:00,101490.99414,101361.12372,0.13133931688982053,-17.057092246993037,-27.714075682747342,-0.0012796250652628795,1,REGIME_EXIT,0.9182823334248313,RANGING
6596,6598,SHORT,2025-11-06 10:35:00,2025-11-06 10:45:00,103213.3532,103075.58016892814,0.1348761969838471,18.582302477910094,7.452915752847989,0.0013348372744454312,2,TAKE_PROFIT,0.8340183023023062,RANGING
6734,6735,SHORT,2025-11-06 22:05:00,2025-11-06 22:10:00,101244.34708,101032.77708893963,0.09802510192874454,20.739169938756593,12.807875652951143,0.0020896968291295986,1,TAKE_PROFIT,0.8393340651209595,RANGING
6758,6759,SHORT,2025-11-07 00:05:00,2025-11-07 00:10:00,101448.50624,101295.07134071243,0.12569640291578824,19.286214922194393,9.092559555724952,0.0015124411878927907,1,TAKE_PROFIT,0.8312056516150904,RANGING
6762,6763,LONG,2025-11-07 00:25:00,2025-11-07 00:30:00,100968.58967999999,101142.04368086251,0.11481401136392531,19.91494962614757,10.632896603961887,0.0017179006006942082,1,TAKE_PROFIT,0.8668926028073144,RANGING
6861,6862,LONG,2025-11-07 08:40:00,2025-11-07 08:45:00,101550.8061,101469.60201999999,0.16645116364234033,-13.516513608507433,-27.033706878394167,-0.0007996399351084071,1,REGIME_EXIT,0.8820043963900888,RANGING
7046,7047,LONG,2025-11-08 00:05:00,2025-11-08 00:10:00,103139.02368,103264.12536008155,0.14467849850025047,18.09952323405821,6.1546841585212455,0.0012129422561696676,1,TAKE_PROFIT,0.8516368589166621,RANGING
7051,7052,LONG,2025-11-08 00:30:00,2025-11-08 00:35:00,103066.80923999999,102767.55594606462,0.14029924837440766,-41.98501221269804,-53.53637490278932,-0.0029034884861772756,1,STOP_LOSS,0.8257716791883367,RANGING
7077,7078,SHORT,2025-11-08 02:40:00,2025-11-08 02:45:00,103260.74372,103134.29835976465,0.14272008680402812,18.04629278875519,6.263605460137169,0.0012245249809377029,1,TAKE_PROFIT,0.8187588278398751,RANGING
7090,7091,LONG,2025-11-08 03:45:00,2025-11-08 03:50:00,102699.63582000001,102579.48,0.13632423279674338,-16.380149977565573,-27.573957166907704,-0.0011699731848183927,1,REGIME_EXIT,0.8372034855671736,RANGING
7117,7118,LONG,2025-11-08 06:00:00,2025-11-08 06:05:00,102277.85148,102043.5073512766,0.1810233073583222,-42.42174924151459,-57.216520497348284,-0.002291250014860029,1,STOP_LOSS,0.8272887995323501,RANGING
7272,7276,SHORT,2025-11-08 18:55:00,2025-11-08 19:15:00,102073.98112,101993.44954524301,0.18988908137956723,15.292066752653618,-0.2080040267509915,0.0007889530110744827,4,TAKE_PROFIT,0.8083212991952706,RANGING
7306,7307,SHORT,2025-11-08 21:45:00,2025-11-08 21:50:00,102257.24446,102204.97868120851,0.24018214101652394,12.553306652037078,-7.089963152384415,0.0005111205476687659,1,TAKE_PROFIT,0.9441509769896819,RANGING
7416,7419,LONG,2025-11-09 06:55:00,2025-11-09 07:10:00,101713.93872,101777.2817626192,0.2178941263028054,13.802076928870141,-3.9337397500705986,0.0006227567570022392,3,TAKE_PROFIT,0.8655543334271851,RANGING
7558,7559,SHORT,2025-11-09 18:45:00,2025-11-09 18:50:00,103772.04144,104036.41666164975,0.15758914339593358,-41.66266471489455,-54.762007475962044,-0.0025476536645239996,1,STOP_LOSS,0.8473717645346985,RANGING
7598,7599,LONG,2025-11-09 22:05:00,2025-11-09 22:10:00,104359.76778,104070.01425590871,0.1416561224365518,-41.04536068509727,-52.85550257449827,-0.002776486861317199,1,STOP_LOSS,0.8104220777366367,RANGING
7707,7708,SHORT,2025-11-10 07:10:00,2025-11-10 07:15:00,106425.81058,106319.11475973975,0.15437571402704525,16.471243436378078,3.3341835343969723,0.0010025370695208526,1,TAKE_PROFIT,0.9399900629982084,RANGING
7724,7725,LONG,2025-11-10 08:35:00,2025-11-10 08:40:00,106016.49906,105870.52166,0.1676796862659278,-24.47744463391642,-38.68910429717712,-0.001376930961636335,1,REGIME_EXIT,0.8709800191868247,RANGING
